root_cnpj,cnpj_est,name,date_start,situation,situationDate,cidade,porte,activity
03795714,03795714000121,J.J. MOREIRA LIMA & CIA LTDA,2000-05-09,Baixada,2000-12-14,SAO LUIS,DEMAIS,Comércio a varejo de peças e acessórios novos para veículos automotores
03770020,03770020000130,SERVICO SOCIAL DA INDUSTRIA-SESI -DEPARTAMENTO REGIONAL DO MARANHAO,2000-04-20,Ativa,2005-02-19,SAO LUIS,DEMAIS,Outras atividades de ensino não especificadas anteriormente
03798305,03798305000189,CONSELHO ESCOLAR DA ESCOLA CENTRO EDUCACIONAL MUNICIPALIZADO MARIETA ALBUQUERQUE,2000-05-11,Ativa,2019-01-06,IMPERATRIZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03816300,03816300000131,CONSELHO ESC. DA ESCOLA CENTRO EDUC. MUNICIPALIZADO MARIETA ALBUQUERQUE,2000-05-11,Nula,2000-05-11,IMPERATRIZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03777758,03777758000129,E DA S TERTO,2000-04-05,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Serviços de engenharia
03801546,03801546000130,UNIDADE ESCOLAR DOM PEDRO II,2000-05-08,Baixada,2015-02-09,VITORINO FREIRE,DEMAIS,Ensino fundamental
03746069,03746069000157,M. DE L. SILVA MATERIAIS DE INFORMATICA,2000-04-11,Baixada,2008-12-31,TIMON,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03720659,03720659000100,S . V. CARNEIRO,2000-03-14,Baixada,2019-12-23,IMPERATRIZ,MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores
03725851,03725851000190,LABORATORIO DE ANALISES CLINICAS MANOEL ALMEIDA LTDA,2000-03-14,Baixada,2015-02-09,BARAO DE GRAJAU,MICRO EMPRESA,Laboratórios clínicos
03767812,03767812000155,EMPREENDIMENTOS TROPICAL LTDA,2000-04-25,Inapta,2019-01-29,BARAO DE GRAJAU,MICRO EMPRESA,Atividades de televisão aberta
03819234,03819234000153,M. I. FORTES TEIXEIRA,2000-03-17,Inapta,2018-09-18,MATA ROMA,MICRO EMPRESA,Comércio varejista de carnes - açougues
03684802,03684802000156,C C REIS EIRELI,2000-03-03,Ativa,2000-03-03,SAO LUIS,DEMAIS,Construção de estações e redes de telecomunicações
03685504,03685504000180,CLEDISON DE J B NUNES,2000-01-27,Baixada,2018-07-19,VITORIA DO MEARIM,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03788982,03788982000116,H. MENDONCA CORREA FILHO,2000-04-26,Baixada,2006-12-28,SAO LUIS,MICRO EMPRESA,Comércio varejista de livros
03736877,03736877000133,ASSOC.DOS MINI E PEQ. PRODUTORES RURAIS DO POV. BREJO GRANDE,2000-04-06,Ativa,2019-10-31,SAMBAIBA,DEMAIS,Atividades de associações de defesa de direitos sociais
03824509,03824509000147,ESCOLA MUNICIPAL VIVEIROS,2000-05-11,Inapta,2019-01-29,PINHEIRO,DEMAIS,Atividades de associações de defesa de direitos sociais
03686489,03686489000195,G. M. S. DO NASCIMENTO LANCHONETE,2000-03-09,Inapta,2018-12-07,GRAJAU,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03698945,03698945000117,ASSOCIACAO DOS MINI E PEQUENOS PRODUTORES RURAIS DO POVOADO AGUA BRANCA,2000-03-17,Baixada,2008-12-31,BALSAS,DEMAIS,Atividades de associações de defesa de direitos sociais
03709936,03709936000184,NAJA INFORMATICA LTDA,2000-03-23,Baixada,2008-12-31,SAO LUIS,DEMAIS,Reparação e manutenção de computadores e de equipamentos periféricos
03779418,03779418000137,PARTIDO DA MOBILIZACAO NACIONAL,2000-04-19,Baixada,2015-02-09,LAGO DOS RODRIGUES,DEMAIS,Atividades de organizações políticas
03817094,03817094000184,A A FORTALEZA IRMAN,2000-05-18,Inapta,2018-12-07,IMPERATRIZ,DEMAIS,Ensino fundamental
03721196,03721196000100,D. AZEVEDO - COMERCIO,2000-02-25,Baixada,2020-10-01,SAO LUIS,MICRO EMPRESA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03772023,03772023000102,ASSOCIACAO COMUNITARIA DE MORADORES DO SALOBRO,2000-04-26,Baixada,2015-02-09,CODO,DEMAIS,Atividades de associações de defesa de direitos sociais
03709365,03709365000188,REFFIL COMERCIO LTDA,2000-01-27,Baixada,2015-02-09,SAO LUIS,DEMAIS,Comércio varejista de artigos de papelaria
03802153,03802153000140,FEDERACAO DOS TRAB DA ADMINISTRACAO E DO SERVICO PUB. MUNICIPAL DO ESTADO DO MARANHAO,2000-04-19,Ativa,2006-07-12,SAO LUIS,DEMAIS,Atividades de organizações sindicais
03832036,03832036000120,I.D. TELES COMERCIO,2000-05-24,Inapta,2018-12-07,IMPERATRIZ,MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
03727453,03727453000102,ASSOCIACAO DE APOIO AO DESENVOLVIMENTO COMUNITARIO DE CHAPADINHA,2000-03-22,Baixada,2008-12-31,CHAPADINHA,DEMAIS,Atividades de associações de defesa de direitos sociais
03791513,03791513000156,E. W. DE S. COSTA,2000-04-28,Baixada,2008-12-31,SAO LUIS,DEMAIS,Comércio varejista de artigos de joalheria
03807706,03807706000158,CAIXA ESCOLAR ANTONIO JOAO SERRAO,2000-05-15,Ativa,2019-03-31,PEDRO DO ROSARIO,DEMAIS,Atividades de associações de defesa de direitos sociais
03734044,03734044000133,A E A REPRESENTACOES LTDA,2000-03-31,Baixada,2017-01-17,SAO LUIS,MICRO EMPRESA,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
03698527,03698527000120,PHOCUS PROPAGANDA E MARKETING LTDA,2000-02-28,Ativa,2005-11-03,SAO LUIS,DEMAIS,Agências de publicidade
03816887,03816887000189,ASSOCIACO DE PRODUTORES RUARIS DO POVOADO TITARA.,2000-05-01,Baixada,2008-12-31,BEQUIMAO,DEMAIS,Atividades de associações de defesa de direitos sociais
03828201,03828201000170,"IGREJA EVANGELICA ASSEMBLEIA DE DEUS NO BRASIL, MINITERIO CRISTO PARA AS NACOES",2000-05-11,Ativa,2020-07-03,SAO LUIS,DEMAIS,Atividades de organizações religiosas ou filosóficas
03831746,03831746000135,PARTIDO SOCIAL DEMOCRATICO(PSD),2000-05-26,Inapta,2018-09-18,SUCUPIRA DO RIACHAO,DEMAIS,Atividades de organizações políticas
03795841,03795841000120,UNIDADE INTEGRADA DE APOIO E FORMACAO INFANTO JUVENIL - UNICENTER,2000-04-03,Ativa,2019-06-11,RAPOSA,DEMAIS,Atividades de associações de defesa de direitos sociais
03740775,03740775000191,M A RODRIGUES -MERCANTIL,2000-03-30,Baixada,2010-09-15,SAO LUIS,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03690622,03690622000187,C. L. F. DANTAS COMERCIO E SERVICOS,2000-03-15,Inapta,2018-12-07,IMPERATRIZ,EMPRESA DE PEQUENO PORTE,Comércio varejista especializado de equipamentos e suprimentos de informática
03780568,03780568000160,J. P. DE BERREDO NETO,1995-01-25,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
03825170,03825170000101,PEDRO B. FREIRE,2000-04-11,Baixada,2006-02-17,SAO LUIS,DEMAIS,Sociedades de fomento mercantil - factoring
03817333,03817333000104,EDILENE C.SILVA ROCHA,2000-05-18,Ativa,2020-03-21,SAO LUIS,MICRO EMPRESA,Educação infantil - pré-escola
03757354,03757354000173,SOUSA OLIVEIRA COMERCIO LTDA,2000-04-11,Ativa,2005-11-03,MIRANDA DO NORTE,MICRO EMPRESA,Comércio varejista de gás liqüefeito de petróleo (GLP)
03698102,03698102000110,R.A. GUIMARAES VIANA,2000-03-10,Baixada,2020-10-13,SAO LUIS,MICRO EMPRESA,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação"
03721139,03721139000112,IRISMAR DOS SANTOS DA SILVA,1999-12-06,Ativa,2005-11-03,PRESIDENTE MEDICI,MICRO EMPRESA,Comércio varejista de calçados
03724726,03724726000165,TECNICAS IMOBILIZACOES LTDA,2000-03-29,Baixada,2015-02-09,PACO DO LUMIAR,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03801675,03801675000128,PARTIDO TRABALHISTA NACIONAL,2000-05-12,Baixada,2015-02-09,RAPOSA,DEMAIS,Atividades de organizações políticas
03789188,03789188000197,J. DE JESUS ALMEIDA,2000-05-03,Inapta,2020-10-27,CURURUPU,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03779981,03779981000105,K R COSTA SAMINESES,2000-04-27,Ativa,2005-11-03,PACO DO LUMIAR,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03779332,03779332000104,PARTIDO SOCIALISTA BRASILEIRO,2000-04-19,Baixada,2008-12-31,LAGO DOS RODRIGUES,DEMAIS,Atividades de organizações políticas
03736252,03736252000171,L DE CARVALHO OLIVEIRA COMERCIO EIRELI,2000-03-30,Ativa,2005-01-21,MARACACUME,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03814306,03814306000170,UNIDADE EXECUTORA CONSELHO ESCOLAR PORFIRIO JOSE DE PINHO,2000-05-15,Ativa,2018-12-19,PRESIDENTE JUSCELINO,DEMAIS,Ensino fundamental
03717941,03717941000139,ASSOCIACAO COMUNITARIA DOS MORADORES DO ALTO BONITO,2000-03-26,Inapta,2019-01-29,LORETO,DEMAIS,Atividades de associações de defesa de direitos sociais
03816932,03816932000103,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,2000-05-12,Inapta,2019-01-29,SAO BENTO,DEMAIS,Atividades de organizações políticas
03782607,03782607000169,DIRETORIO PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,2000-04-24,Inapta,2019-01-16,GOVERNADOR NUNES FREIRE,DEMAIS,Atividades de organizações políticas
03686777,03686777000140,VALDILSON MOTTA KOS COMEERCIO,2000-03-10,Baixada,2015-05-13,COELHO NETO,MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para motocicletas e motonetas
03780948,03780948000103,ASSOCIACAO DE MULHERES COLOMBIA ANJO DA GUARDA,2000-05-02,Baixada,2015-02-09,SAO LUIS,DEMAIS,Atividades de associações de defesa de direitos sociais
03810346,03810346000143,PARTIDO TRABALHISTA DO BRASIL,2000-04-27,Inapta,2018-11-06,SAO JOSE DE RIBAMAR,DEMAIS,Atividades de organizações políticas
03808757,03808757000102,ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DO POV. BREJO DO MEIO DE JOAO LISBOA - MA,2000-05-16,Inapta,2018-12-07,JOAO LISBOA,DEMAIS,Outras atividades associativas profissionais
03770105,03770105000118,ASSOCIACAO COMUNITARIA DOS PEQUENOS PROD.RURAIS DO POVOADO BOA ESPERANCA DA CIT,2000-04-24,Ativa,2006-07-18,CODO,DEMAIS,Atividades de associações de defesa de direitos sociais
03815600,03815600000104,MUNICIPIO DE CAJAPIO - CAMARA MUNICIPAL,2000-01-27,Ativa,2000-01-27,CAJAPIO,DEMAIS,Administração pública em geral
03763090,03763090000160,"ASSO. DOS PROF. DE EDU. BASICA, ENS. TECNICO, ENS. SUP. E POS-GRAD. DA RED. PUB. E PRIV. DA CID. DE IMPERATRIZ E REG. TOCANTINA-APROIRT",2000-04-18,Inapta,2018-12-07,IMPERATRIZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03708264,03708264000192,ASSOCIACAO DOS CRIADORES DA BAIXADA OCIDENTAL MARANHENSE DE CURURUPU,2000-03-23,Baixada,2008-12-31,CURURUPU,DEMAIS,Atividades de associações de defesa de direitos sociais
03785582,03785582000157,PARTIDO DEMOCRATICO TRABALHISTA - PDT,2000-05-02,Baixada,2015-02-09,POCAO DE PEDRAS,DEMAIS,Outras atividades de serviços pessoais não especificadas anteriormente
03795984,03795984000132,PARTIDO DA FRENTE LIBERAL - PFL,2000-05-02,Baixada,2015-02-09,POCAO DE PEDRAS,DEMAIS,Outras atividades de serviços pessoais não especificadas anteriormente
03777916,03777916000140,INSTITUTO EDUCACIONAL PRINCIPE LTDA,2000-04-26,Ativa,2019-04-14,SAO LUIS,MICRO EMPRESA,Educação infantil - pré-escola
03688601,03688601000127,ASSOCIACAO DE DESENVOLVIMENTO SOCIAL E HABITACIONAL,2000-02-28,Ativa,2017-03-16,JOSELANDIA,DEMAIS,Atividades de associações de defesa de direitos sociais
03692441,03692441000190,A. D. LIMA COMERCIO E SERVICOS,2000-03-15,Baixada,2017-10-25,IMPERATRIZ,MICRO EMPRESA,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento"
03775849,03775849000125,PARTIDO SOCIAL DEMOCRATA CRISTAO,2000-04-27,Baixada,2015-02-09,CHAPADINHA,DEMAIS,Atividades de organizações políticas
03723177,03723177000104,JOSE OLIVEIRA SANTOS COMERCIO,2000-03-17,Baixada,2008-12-31,TIMON,MICRO EMPRESA,Comércio atacadista de aves vivas e ovos
03798460,03798460000103,CONSELHO ESCOLAR DA ESCOLA MUNICIPAL JUCIMAR RODRIGUES,2000-05-10,Ativa,2019-01-06,IMPERATRIZ,DEMAIS,Ensino fundamental
03794750,03794750000170,M. FRANCISCA ALVES SOUSA & CIA LTDA,2000-04-17,Baixada,2016-04-05,SAO LUIS,MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
03709688,03709688000171,PARAISO COMERCIAL LTDA,2000-03-22,Baixada,2000-08-21,SAO LUIS,DEMAIS,Comércio varejista de hortifrutigranjeiros
03833756,03833756000100,M SILVA SANTOS COMERCIO,2000-05-26,Ativa,2005-11-03,BALSAS,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03789300,03789300000190,VERBENEA N DE S LIMA,2000-05-08,Baixada,2014-06-02,CODO,MICRO EMPRESA,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
03803651,03803651000108,IRACY DE SOUSA COMERCIO,2000-05-11,Baixada,2001-10-10,CODO,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados"
03828420,03828420000159,"SEGINCON - SERVICOS DE SEGURANCA, INVESTIGACAO E LIMPESA LTDA",2000-05-23,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Atividades de vigilância e segurança privada
03798348,03798348000164,CONSELHO ESCOLAR DA ESCOLA MUNICIPALIZADA TIA LILI,2000-05-10,Inapta,2018-09-18,IMPERATRIZ,DEMAIS,Atividades de associações de defesa de direitos sociais
03767082,03767082000192,MAG NET - INFORMATICA E SERVICOS S/C LTDA.,2000-04-12,Baixada,2001-08-08,BARRA DO CORDA,DEMAIS,Provedores de acesso às redes de comunicações
03832559,03832559000176,PARTIDO SOCIAL DEMOCRATICO - PSD,2000-05-22,Baixada,2008-12-31,TIMON,DEMAIS,Atividades de organizações políticas
03744708,03744708000145,GRUPO DOS PEQUENOS PROD. AGRICOLAS DO CANTA GALO,2000-04-07,Ativa,2000-04-07,SAO JOAO DO SOTER,DEMAIS,Atividades de associações de defesa de direitos sociais
03744611,03744611000132,GRUPO DOS PEQUENOS PRODUTORES AGRICOLAS DO CANTA GALO,2000-04-11,Nula,2000-04-11,SAO JOAO DO SOTER,DEMAIS,Atividades de associações de defesa de direitos sociais
03779169,03779169000180,AGREMIACAO CARNAVALESCA COBRA 100 VENENO,2000-03-31,Baixada,2008-12-31,BOM JARDIM,DEMAIS,Atividades de associações de defesa de direitos sociais
03823087,03823087000195,F. T. CARVALHO ASSESSORIA,2000-05-19,Baixada,2015-02-09,IMPERATRIZ,MICRO EMPRESA,Serviços advocatícios
03739779,03739779000150,ASSOCIACAO RURAL COMUNITARIA DO POVOADO NOVA OLINDA,2000-03-20,Baixada,2008-12-31,PAULO RAMOS,DEMAIS,Atividades de associações de defesa de direitos sociais
03734020,03734020000184,C E M REPRESENTACOES LTDA,2000-03-31,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Representantes comerciais e agentes do comércio de mercadorias em geral não especializado
03729963,03729963000119,EROS COMERCIO E REPRESENTACOES LTDA,2000-04-03,Baixada,2015-02-09,SAO LUIS,DEMAIS,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
03801996,03801996000122,CANINDE COMERCIO E SERVICOS LTDA,2000-04-28,Ativa,2005-11-03,BOM JESUS DAS SELVAS,MICRO EMPRESA,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
03805489,03805489000167,CONSELHO ESCOLAR SANTA MARIA,2000-05-04,Ativa,2019-09-27,JENIPAPO DOS VIEIRAS,DEMAIS,Atividades de associações de defesa de direitos sociais
03802826,03802826000162,UEX PADRE DINO,2000-05-09,Ativa,2019-07-03,SAO RAIMUNDO DAS MANGABEIRAS,DEMAIS,Atividades de associações de defesa de direitos sociais
03825935,03825935000103,"PARTIDO TRABALHISTA BRASILEIRO-PTB, NO MUN. DE SENADOR LA ROCQUE-MA",1999-07-24,Baixada,2008-12-31,SENADOR LA ROCQUE,DEMAIS,Atividades de organizações políticas
03749721,03749721000197,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA - COMISSAO PROVISORIA MUNICIPAL,2000-04-13,Inapta,2019-02-01,SAO ROBERTO,DEMAIS,Atividades de organizações políticas
03707523,03707523000160,LUIZ ANTONIO FERNANDES FILHO,2000-03-22,Baixada,2012-07-27,SAO LUIS,MICRO EMPRESA,Comércio varejista de carnes - açougues
03701002,03701002000104,DEMOCRATAS - DEM,2000-03-20,Ativa,2019-06-27,PRESIDENTE DUTRA,DEMAIS,Atividades de organizações políticas
03760379,03760379000126,A. C. FERREIRA MARTINS,2000-04-17,Baixada,2015-02-09,SAO LUIS,DEMAIS,Comércio varejista de calçados
03810307,03810307000146,CONDOMINIO DO CENTRAL PARK CONDOMINIUM,2000-03-30,Ativa,2000-03-30,SAO LUIS,DEMAIS,Condomínios prediais
03780669,03780669000131,ANA CAROLINA WEBER MARTINS,2000-04-07,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Comércio varejista de artigos de papelaria
03820049,03820049000189,UNIDADE EXECUTORA ANTONIO JOSE DOS SANTOS,2000-05-18,Ativa,2019-10-01,FERNANDO FALCAO,DEMAIS,Atividades de associações de defesa de direitos sociais
03759442,03759442000104,C. A. MUNIZ FILHO,2000-04-17,Inapta,2018-11-06,SAO LUIS,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03686518,03686518000119,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,1999-09-24,Inapta,2018-09-18,SITIO NOVO,DEMAIS,Atividades de organizações religiosas ou filosóficas
03753882,03753882000154,ASSOCIACAO COMUNITARIA DOS MORADORES DO POVOADO SOBRADO,2000-04-17,Baixada,2008-12-31,COELHO NETO,DEMAIS,Atividades de associações de defesa de direitos sociais
03780471,03780471000158,J. C. VIVEIROS ASSISTENCIA TECNICA,2000-04-13,Suspensa,2015-01-18,IMPERATRIZ,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03801158,03801158000159,J. DA C. GONCALVES INDUSTRIA E COMERCIO,2000-05-10,Baixada,2011-10-07,IMPERATRIZ,MICRO EMPRESA,Fabricação de aguardente de cana-de-açúcar
03795000,03795000000113,ASSOCIACAO DE PAIS E MESTRES DA ESCOLA MUNICIPAL BOM JESUS,2000-05-04,Baixada,2015-02-09,ARAGUANA,DEMAIS,Atividades de associações de defesa de direitos sociais
03721303,03721303000191,CONDEEP-ENG.CONSTRUCOES DESIGN E PLANEJAMENTO LTDA,2000-03-27,Baixada,2008-12-31,SAO LUIS,DEMAIS,Construção de edifícios
03734601,03734601001350,GRAFITTE MOVEIS LTDA,2003-06-20,Inapta,2018-11-07,TIMON,DEMAIS,Comércio varejista de móveis
03760499,03760499001103,PRENAN SERVICOS DE COBRANCAS EIRELI,2010-01-13,Ativa,2010-01-13,IMPERATRIZ,EMPRESA DE PEQUENO PORTE,Atividades de cobrança e informações cadastrais
03816682,03816682001094,MOUSINHO SILVA E MENDES LTDA,2014-08-25,Ativa,2014-08-25,SAO VICENTE FERRER,EMPRESA DE PEQUENO PORTE,Comércio varejista de gás liqüefeito de petróleo (GLP)
03724303,03724303000730,SOLUCAO - ENGENHARIA EM TELECOMUNICACOES LTDA,2002-11-27,Inapta,2018-10-26,SAO LUIS,DEMAIS,Manutenção de estações e redes de telecomunicações
03816682,03816682001256,MOUSINHO SILVA E MENDES LTDA,2016-03-09,Ativa,2016-03-09,GUIMARAES,EMPRESA DE PEQUENO PORTE,Comércio varejista de gás liqüefeito de petróleo (GLP)
03775543,03775543000926,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,2008-03-28,Ativa,2008-03-28,SAO LUIS,DEMAIS,Outras atividades de ensino não especificadas anteriormente
03687146,03687146000226,M. H DE C. SANTOS,2008-11-04,Baixada,2018-03-06,SAO LUIS,MICRO EMPRESA,Comércio varejista de artigos de óptica
03770020,03770020000725,SERVICO SOCIAL DA INDUSTRIA-SESI -DEPARTAMENTO REGIONAL DO MARANHAO,2017-10-16,Ativa,2017-10-16,SAO LUIS,DEMAIS,Atividade médica ambulatorial com recursos para realização de exames complementares
03760035,03760035001270,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,2020-03-16,Ativa,2020-03-16,PINHEIRO,DEMAIS,Outras atividades de ensino não especificadas anteriormente
03760035,03760035001199,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,2016-04-18,Ativa,2016-04-18,SAO LUIS,DEMAIS,Outras atividades de ensino não especificadas anteriormente
03738206,03738206000292,ELIZABETH R. DA COSTA,2000-12-13,Inapta,2019-02-28,IMPERATRIZ,MICRO EMPRESA,Restaurantes e similares
03772956,03772956000280,J. A. DOS SANTOS TECIDOS,2003-09-03,Ativa,2005-11-03,GRAJAU,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
